Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;IDF_%;T.V.A_%;Formalites;Total_%
3301111000;HS10;Huile essentielle de bergamote - Grade 1 / Premium;Essential oil of bergamot - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;910 Déclaration d'Importation du Produit;54.5
3301112000;HS10;Huile essentielle de bergamote - Grade 2 / Standard;Essential oil of bergamot - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301119000;HS10;Huile essentielle de bergamote - Autre;Essential oil of bergamot - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330112;HS6;Huile essentielle d'orange;Essential oil of orange;;;;;;
3301121000;HS10;Huile essentielle d'orange - Grade 1 / Premium;Essential oil of orange - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301122000;HS10;Huile essentielle d'orange - Grade 2 / Standard;Essential oil of orange - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301129000;HS10;Huile essentielle d'orange - Autre;Essential oil of orange - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330113;HS6;Huile essentielle de citron;Essential oil of lemon;;;;;;
3301131000;HS10;Huile essentielle de citron - Grade 1 / Premium;Essential oil of lemon - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301132000;HS10;Huile essentielle de citron - Grade 2 / Standard;Essential oil of lemon - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301139000;HS10;Huile essentielle de citron - Autre;Essential oil of lemon - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330114;HS6;Huile essentielle de lime;Essential oil of lime;;;;;;
3301141000;HS10;Huile essentielle de lime - Grade 1 / Premium;Essential oil of lime - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301142000;HS10;Huile essentielle de lime - Grade 2 / Standard;Essential oil of lime - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301149000;HS10;Huile essentielle de lime - Autre;Essential oil of lime - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330119;HS6;Autres huiles essentielles d'agrumes;Other citrus essential oils;;;;;;
3301191000;HS10;Autres huiles essentielles d'agrumes - Type 1;Other citrus essential oils - Type 1;Cosmétique;35.0;3.5;16.0;=;54.5
3301192000;HS10;Autres huiles essentielles d'agrumes - Type 2;Other citrus essential oils - Type 2;Cosmétique;35.0;3.5;16.0;=;54.5
3301199000;HS10;Autres huiles essentielles d'agrumes - Autre;Other citrus essential oils - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330121;HS6;Huile essentielle de géranium;Essential oil of geranium;;;;;;
3301211000;HS10;Huile essentielle de géranium - Grade 1 / Premium;Essential oil of geranium - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301212000;HS10;Huile essentielle de géranium - Grade 2 / Standard;Essential oil of geranium - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301219000;HS10;Huile essentielle de géranium - Autre;Essential oil of geranium - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330122;HS6;Huile essentielle de jasmin;Essential oil of jasmin;;;;;;
3301221000;HS10;Huile essentielle de jasmin - Grade 1 / Premium;Essential oil of jasmin - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301222000;HS10;Huile essentielle de jasmin - Grade 2 / Standard;Essential oil of jasmin - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301229000;HS10;Huile essentielle de jasmin - Autre;Essential oil of jasmin - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330123;HS6;Huile essentielle de lavande;Essential oil of lavender;;;;;;
3301231000;HS10;Huile essentielle de lavande - Grade 1 / Premium;Essential oil of lavender - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301232000;HS10;Huile essentielle de lavande - Grade 2 / Standard;Essential oil of lavender - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301239000;HS10;Huile essentielle de lavande - Autre;Essential oil of lavender - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330124;HS6;Huile essentielle de menthe poivrée;Essential oil of peppermint;;;;;;
3301241000;HS10;Huile essentielle de menthe poivrée - Grade 1 / Premium;Essential oil of peppermint - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301242000;HS10;Huile essentielle de menthe poivrée - Grade 2 / Standard;Essential oil of peppermint - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301249000;HS10;Huile essentielle de menthe poivrée - Autre;Essential oil of peppermint - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330125;HS6;Huiles essentielles d'autres menthes;Essential oils of other mints;;;;;;
3301251000;HS10;Huiles essentielles d'autres menthes - Type 1;Essential oils of other mints - Type 1;Cosmétique;35.0;3.5;16.0;=;54.5
3301252000;HS10;Huiles essentielles d'autres menthes - Type 2;Essential oils of other mints - Type 2;Cosmétique;35.0;3.5;16.0;=;54.5
3301259000;HS10;Huiles essentielles d'autres menthes - Autre;Essential oils of other mints - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330126;HS6;Huile essentielle de vétiver;Essential oil of vetiver;;;;;;
3301261000;HS10;Huile essentielle de vétiver - Grade 1 / Premium;Essential oil of vetiver - Grade 1 / Premium;Cosmétique;35.0;3.5;16.0;=;54.5
3301262000;HS10;Huile essentielle de vétiver - Grade 2 / Standard;Essential oil of vetiver - Grade 2 / Standard;Cosmétique;35.0;3.5;16.0;=;54.5
3301269000;HS10;Huile essentielle de vétiver - Autre;Essential oil of vetiver - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330129;HS6;Autres;Oils;;;;;;
3301291000;HS10;Autres - Type 1;Oils - Type 1;Cosmétique;35.0;3.5;16.0;=;54.5
3301292000;HS10;Autres - Type 2;Oils - Type 2;Cosmétique;35.0;3.5;16.0;=;54.5
3301299000;HS10;Autres - Autre;Oils - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330130;HS6;Résinoïdes;Resinoids;;;;;;
330130;HS6-DIRECT;Résinoïdes;Resinoids;Cosmétique;35.0;3.5;16.0;=;54.5
330190;HS6;Autres huiles essentielles;Other essential oils;;;;;;
3301901000;HS10;Autres huiles essentielles - Type 1;Other essential oils - Type 1;Cosmétique;35.0;3.5;16.0;=;54.5
3301902000;HS10;Autres huiles essentielles - Type 2;Other essential oils - Type 2;Cosmétique;35.0;3.5;16.0;=;54.5
3301909000;HS10;Autres huiles essentielles - Autre;Other essential oils - Other;Cosmétique;35.0;3.5;16.0;=;54.5
3302;RANGEE 02;"Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferous substances, of a kind used for beverage manufacture";;;;;;;
330210;HS6;Mélanges de substances odoriférantes pour industries alimentaires;Mixtures of odoriferous substances for food industries;;;;;;
330210;HS6-DIRECT;Mélanges de substances odoriférantes pour industries alimentaires;Mixtures of odoriferous substances for food industries;Cosmétique;35.0;3.5;16.0;=;54.5
330290;HS6;Autres mélanges de substances odoriférantes;Other mixtures of odoriferous substances;;;;;;
330290;HS6-DIRECT;Autres mélanges de substances odoriférantes;Other mixtures of odoriferous substances;Cosmétique;35.0;3.5;16.0;=;54.5
3303;RANGEE 03;Perfumes and toilet waters;;;;;;;
330300;HS6;Parfums et eaux de toilette;Perfumes and toilet waters;;;;;;
3303001000;HS10;Parfums et eaux de toilette - Type 1;Perfumes and toilet waters - Type 1;Cosmétique;35.0;3.5;16.0;=;54.5
3303002000;HS10;Parfums et eaux de toilette - Type 2;Perfumes and toilet waters - Type 2;Cosmétique;35.0;3.5;16.0;=;54.5
3303009000;HS10;Parfums et eaux de toilette - Autre;Perfumes and toilet waters - Other;Cosmétique;35.0;3.5;16.0;=;54.5
3304;RANGEE 04;"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations";;;;;;;
330410;HS6;Produits de maquillage pour les lèvres;Lip make-up preparations;;;;;;
330410;HS6-DIRECT;Produits de maquillage pour les lèvres;Lip make-up preparations;Cosmétique;35.0;3.5;16.0;=;54.5
330420;HS6;Produits de maquillage pour les yeux;Eye make-up preparations;;;;;;
330420;HS6-DIRECT;Produits de maquillage pour les yeux;Eye make-up preparations;Cosmétique;35.0;3.5;16.0;=;54.5
330430;HS6;Préparations pour manucures ou pédicures;Manicure or pedicure preparations;;;;;;
330430;HS6-DIRECT;Préparations pour manucures ou pédicures;Manicure or pedicure preparations;Cosmétique;35.0;3.5;16.0;=;54.5
330491;HS6;Poudres pour le maquillage;Powders, whether or not compressed;;;;;;
330491;HS6-DIRECT;Poudres pour le maquillage;Powders, whether or not compressed;Cosmétique;35.0;3.5;16.0;=;54.5
330499;HS6;Autres produits de beauté ou de maquillage;Other beauty or make-up preparations;;;;;;
330499;HS6-DIRECT;Autres produits de beauté ou de maquillage;Other beauty or make-up preparations;Cosmétique;35.0;3.5;16.0;=;54.5
3305;RANGEE 05;"Hair preparations; for use on the hair";;;;;;;
330510;HS6;Shampooings;Shampoos;;;;;;
3305101000;HS10;Shampooings - Type 1;Shampoos - Type 1;Cosmétique;35.0;3.5;16.0;=;54.5
3305102000;HS10;Shampooings - Type 2;Shampoos - Type 2;Cosmétique;35.0;3.5;16.0;=;54.5
3305109000;HS10;Shampooings - Autre;Shampoos - Other;Cosmétique;35.0;3.5;16.0;=;54.5
330520;HS6;Préparations pour l'ondulation ou le défrisage permanents;Preparations for permanent waving or straightening;;;;;;
330520;HS6-DIRECT;Préparations pour l'ondulation ou le défrisage permanents;Preparations for permanent waving or straightening;Cosmétique;35.0;3.5;16.0;=;54.5
330530;HS6;Laques pour cheveux;Hair lacquers;;;;;;
330530;HS6-DIRECT;Laques pour cheveux;Hair lacquers;Cosmétique;35.0;3.5;16.0;=;54.5
330590;HS6;Autres préparations capillaires;Other hair preparations;;;;;;
330590;HS6-DIRECT;Autres préparations capillaires;Other hair preparations;Cosmétique;35.0;3.5;16.0;=;54.5
3306;RANGEE 06;"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages";;;;;;;
330610;HS6;Dentifrices;Dentifrices;;;;;;
330610;HS6-DIRECT;Dentifrices;Dentifrices;Cosmétique;35.0;3.5;16.0;=;54.5
330620;HS6;Fils utilisés pour nettoyer les espaces interdentaires;Dental floss;;;;;;
330620;HS6-DIRECT;Fils utilisés pour nettoyer les espaces interdentaires;Dental floss;Cosmétique;35.0;3.5;16.0;=;54.5
330690;HS6;Autres préparations pour l'hygiène buccale;Other oral hygiene preparations;;;;;;
330690;HS6-DIRECT;Autres préparations pour l'hygiène buccale;Other oral hygiene preparations;Cosmétique;35.0;3.5;16.0;=;54.5
3307;RANGEE 07;"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not";;;;;;;
330710;HS6;Préparations pour le prérasage, le rasage ou l'après-rasage;Pre-shave, shaving or after-shave preparations;;;;;;
330710;HS6-DIRECT;Préparations pour le prérasage, le rasage ou l'après-rasage;Pre-shave, shaving or after-shave preparations;Cosmétique;35.0;3.5;16.0;=;54.5
330720;HS6;Désodorisants corporels et antisudoraux;Personal deodorants and antiperspirants;;;;;;
330720;HS6-DIRECT;Désodorisants corporels et antisudoraux;Personal deodorants and antiperspirants;Cosmétique;35.0;3.5;16.0;=;54.5
330730;HS6;Sels parfumés et autres préparations pour le bain;Perfumed bath salts and other bath preparations;;;;;;
330730;HS6-DIRECT;Sels parfumés et autres préparations pour le bain;Perfumed bath salts and other bath preparations;Cosmétique;35.0;3.5;16.0;=;54.5
330741;HS6;Agarbatti et autres préparations odoriférantes brûlant;Agarbatti and other odoriferous preparations which operate by burning;;;;;;
330741;HS6-DIRECT;Agarbatti et autres préparations odoriférantes brûlant;Agarbatti and other odoriferous preparations which operate by burning;Cosmétique;35.0;3.5;16.0;=;54.5
330749;HS6;Autres préparations pour parfumer ou désodoriser les locaux;Other preparations for perfuming or deodorizing rooms;;;;;;
330749;HS6-DIRECT;Autres préparations pour parfumer ou désodoriser les locaux;Other preparations for perfuming or deodorizing rooms;Cosmétique;35.0;3.5;16.0;=;54.5
330790;HS6;Autres produits de parfumerie ou de toilette préparés;Other prepared perfumery or toilet preparations;;;;;;
330790;HS6-DIRECT;Autres produits de parfumerie ou de toilette préparés;Other prepared perfumery or toilet preparations;Cosmétique;35.0;3.5;16.0;=;54.5
CHAPITRE 34;CHAPITRE;Savons, cires, bougies;;;;;;;
3401;RANGEE 01;"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent";;;;;;;
340111;HS6;Savons de toilette;Toilet soap;;;;;;
3401111000;HS10;Savons de toilette - Type 1;Toilet soap - Type 1;Industrie chimique;10.0;3.5;16.0;910 Déclaration d'Importation du Produit;29.5
3401112000;HS10;Savons de toilette - Type 2;Toilet soap - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3401119000;HS10;Savons de toilette - Autre;Toilet soap - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
340119;HS6;Autres savons en barres;Other soap in bars;;;;;;
3401191000;HS10;Autres savons en barres - Type 1;Other soap in bars - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3401192000;HS10;Autres savons en barres - Type 2;Other soap in bars - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3401199000;HS10;Autres savons en barres - Autre;Other soap in bars - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
340120;HS6;Savons sous autres formes;Soap in other forms;;;;;;
340120;HS6-DIRECT;Savons sous autres formes;Soap in other forms;Industrie chimique;10.0;3.5;16.0;=;29.5
340130;HS6;Produits et préparations organiques tensioactifs pour lavage de la peau;Organic surface-active products for washing the skin;;;;;;
340130;HS6-DIRECT;Produits et préparations organiques tensioactifs pour lavage de la peau;Organic surface-active products for washing the skin;Industrie chimique;10.0;3.5;16.0;=;29.5
3402;RANGEE 02;"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401";;;;;;;
340211;HS6;Agents de surface organiques anioniques;Anionic organic surface-active agents;;;;;;
340211;HS6-DIRECT;Agents de surface organiques anioniques;Anionic organic surface-active agents;Industrie chimique;10.0;3.5;16.0;=;29.5
340212;HS6;Agents de surface organiques cationiques;Cationic organic surface-active agents;;;;;;
340212;HS6-DIRECT;Agents de surface organiques cationiques;Cationic organic surface-active agents;Industrie chimique;10.0;3.5;16.0;=;29.5
340213;HS6;Agents de surface organiques non ioniques;Non-ionic organic surface-active agents;;;;;;
340213;HS6-DIRECT;Agents de surface organiques non ioniques;Non-ionic organic surface-active agents;Industrie chimique;10.0;3.5;16.0;=;29.5
340219;HS6;Autres agents de surface organiques;Other organic surface-active agents;;;;;;
340219;HS6-DIRECT;Autres agents de surface organiques;Other organic surface-active agents;Industrie chimique;10.0;3.5;16.0;=;29.5
340220;HS6;Préparations tensioactives conditionnées pour la vente au détail;Surface-active preparations put up for retail sale;;;;;;
3402201000;HS10;Préparations tensioactives conditionnées pour la vente au détail - Type 1;Surface-active preparations put up for retail sale - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3402202000;HS10;Préparations tensioactives conditionnées pour la vente au détail - Type 2;Surface-active preparations put up for retail sale - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3402209000;HS10;Préparations tensioactives conditionnées pour la vente au détail - Autre;Surface-active preparations put up for retail sale - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
340231;HS6;Acides sulfoniques d'alkylbenzènes linéaires et leurs sels;Anionic organic surface-active agents (other than soap);;;;;;
3402311000;HS10;Acides sulfoniques d'alkylbenzènes linéaires et leurs sels - Type 1;Anionic organic surface-active agents (other than soap) - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3402312000;HS10;Acides sulfoniques d'alkylbenzènes linéaires et leurs sels - Type 2;Anionic organic surface-active agents (other than soap) - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3402319000;HS10;Acides sulfoniques d'alkylbenzènes linéaires et leurs sels - Autre;Anionic organic surface-active agents (other than soap) - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
340239;HS6;Autres;Anionic organic surface-active agents (other than soap);;;;;;
3402391000;HS10;Autres - Type 1;Anionic organic surface-active agents (other than soap) - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3402392000;HS10;Autres - Type 2;Anionic organic surface-active agents (other than soap) - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3402399000;HS10;Autres - Autre;Anionic organic surface-active agents (other than soap) - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
340241;HS6;Cationiques;Organic surface-active agents;;;;;;
3402411000;HS10;Cationiques - Type 1;Organic surface-active agents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3402412000;HS10;Cationiques - Type 2;Organic surface-active agents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3402419000;HS10;Cationiques - Autre;Organic surface-active agents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
