Code_HS6;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%;Nb_Sous_Positions
030246;03;Mafous (Rachycentron canadum);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030247;03;Espadons (Xiphias gladius);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030249;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030251;03;Morue fraîche;Fresh cod;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;0
030252;03;Eglefins (Melanogrammus aeglefinus);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030253;03;Lieus noirs (Pollachius virens);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030254;03;Merlu frais;Fresh hake;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;0
030255;03;Lieus d'Alaska (Theragra chalcogramma);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030256;03;Merlans bleus (Micromesistius poutassou;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030259;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030271;03;Tilapia frais entier;Fresh whole tilapia;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;2
030272;03;Poissons-chats frais;Catfish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030273;03;Carpes (Cyprinus spp.;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030274;03;Anguilles (Anguilla spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030279;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030281;03;Requins frais;Sharks;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030282;03;Raies (Rajidae);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030283;03;Légines (Dissostichus spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030284;03;Bars (Dicentrarchus spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030285;03;Dorades (Sparidés) (Sparidae);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030289;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030291;03;Foies;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030292;03;Ailerons de requins;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030299;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030311;03;Saumons du Pacifique congelés;Pacific salmon;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030312;03;Autres salmonidés congelés;Other salmonidae;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030313;03;Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030314;03;Truites congelées;Trout;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030319;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030323;03;Tilapias congelés;Tilapia;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030324;03;Poissons-chats congelés;Catfish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030325;03;Carpes (Cyprinus spp.;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030326;03;Anguilles (Anguilla spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030329;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030331;03;Flétans congelés;Halibut;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030332;03;Plies et carrelets (Pleuronectes platessa);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030333;03;Soles (Solea spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030334;03;Turbots (Psetta maxima);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030339;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030341;03;Thons albacores congelés;Albacore tuna;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030342;03;Thons à nageoires jaunes congelés;Yellowfin tuna;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030343;03;Listaos (bonites à ventre rayé) (Katsuwonus pelamis);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030344;03;Thons obèses (Thunnus obesus);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030345;03;Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030346;03;Thons rouges du sud (Thunnus maccoyii);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030349;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030351;03;Harengs congelés;Herrings;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030353;03;Sardines congelées;Sardines;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030354;03;Maquereaux congelés;Mackerel;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030355;03;Chinchards (Trachurus spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030356;03;Mafous (Rachycentron canadum);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030357;03;Espadons (Xiphias gladius);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030359;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030363;03;Morues congelées;Cod;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030364;03;Eglefins (Melanogrammus aeglefinus);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030365;03;Lieus noirs (Pollachius virens);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030366;03;Merlus (Merluccius spp.;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030367;03;Lieus d'Alaska (Theragra chalcogramma);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030368;03;Merlans bleus (Micromesistius poutassou;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030369;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030381;03;Squales;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030382;03;Raies (Rajidae);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030383;03;Légines (Dissostichus spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030384;03;Bars (Dicentrarchus spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030389;03;Autres poissons congelés;Other fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030391;03;Foies;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030392;03;Ailerons de requins;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030399;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030410;03;Filets de poissons frais;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030420;03;Filets de poissons congelés;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030431;03;Tilapias (Oreochromis spp.);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030432;03;Siluridés (Pangasius spp.;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030433;03;Perches du Nil (Lates niloticus);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030439;03;Autres;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030441;03;Saumons du Pacifique (Oncorhynchus nerka;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030442;03;Truites (Salmo trutta;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030443;03;Poissons plats (Pleuronectidae;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030444;03;Poissons des familles Bregmacerotidae;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030445;03;Espadons (Xiphias gladius);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030446;03;Légines (Dissostichus spp.);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030447;03;Squales;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030448;03;Raies (Rajidae);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030449;03;Autres;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030451;03;Tilapias (Oreochromis spp.);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030452;03;Salmonidés;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030453;03;Poissons des familles Bregmacerotidae;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030454;03;Espadons (Xiphias gladius);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030455;03;Légines (Dissostichus spp.);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030456;03;Squales;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030457;03;Raies (Rajidae);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030459;03;Autres;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030461;03;Tilapias (Oreochromis spp.);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030462;03;Siluridés (Pangasius spp.;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030463;03;Perches du Nil (Lates niloticus);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030469;03;Autres;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030471;03;Morues (Gadus morhua;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030472;03;Eglefins (Melanogrammus aeglefinus);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030473;03;Lieus noirs (Pollachius virens);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030474;03;Merlus (Merluccius spp.;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030475;03;Lieus d'Alaska (Theragra chalcogramma);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030479;03;Autres;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030481;03;Saumons du Pacifique (Oncorhynchus nerka;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030482;03;Truites (Salmo trutta;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030483;03;Poissons plats (Pleuronectidae;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030484;03;Espadons (Xiphias gladius);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030485;03;Légines (Dissostichus spp.);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030486;03;Harengs (Clupea harengus;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030487;03;Thons (du genre Thunnus);Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030488;03;Squales;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030489;03;Autres;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030491;03;Espadons (Xiphias Gladius);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030492;03;Légines (Dissostichus spp.);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030493;03;Tilapias (Oreochromis spp.);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030494;03;Lieus d'Alaska (Theragra chalcogramma);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030495;03;Poissons des familles Bregmacerotidae;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030496;03;Squales;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030497;03;Raies (Rajidae);Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030499;03;Autres :;Fish meat;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030520;03;Foies et œufs de poissons séchés;Fish livers and roes;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030531;03;Filets de tilapia séchés;Dried tilapia fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030532;03;Poissons des familles Bregmacerotidae;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030539;03;Autres;Fish fillets;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030541;03;Saumons fumés;Smoked salmon;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030542;03;Harengs fumés;Smoked herrings;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030543;03;Truites (Salmo trutta;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030544;03;Tilapias (Oreochromis spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030549;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030551;03;Morues séchées;Dried cod;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030552;03;Tilapias (Oreochromis spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030553;03;Poissons des familles Bregmacerotidae;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030554;03;Harengs (Clupea harengus;Dried herrings;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030559;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030561;03;Harengs salés;Salted herrings;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030562;03;Morues (Gardus morhua;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030563;03;Anchois (Engraulis spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030564;03;Tilapias (Oreochromis spp.);Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030569;03;Autres;Fish;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
030571;03;Ailerons de requins;Shark fins;fish;KG;20.0;18.0;0.0;D.D:20.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;40.0;3
