Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
9990042000;HS10;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués - Type 2;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués - Type 2;15.0;;;;;
9990049000;HS10;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués - Autre;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués - Other;15.0;;;;;
999006;HS6;Appareils et dispositifs photographiques des TD 9006;Appareils et dispositifs photographiques des TD 9006;15.0;0.0;0.0;=;=;15.0
9990061000;HS10;Appareils et dispositifs photographiques des TD 9006 - Type 1;Appareils et dispositifs photographiques des TD 9006 - Type 1;15.0;;;;;
9990062000;HS10;Appareils et dispositifs photographiques des TD 9006 - Type 2;Appareils et dispositifs photographiques des TD 9006 - Type 2;15.0;;;;;
9990069000;HS10;Appareils et dispositifs photographiques des TD 9006 - Autre;Appareils et dispositifs photographiques des TD 9006 - Other;15.0;;;;;
999018;HS6;Articles et appareils médicaux des TD 9018 à 9022;Articles et appareils médicaux des TD 9018 à 9022;15.0;0.0;0.0;=;=;15.0
9990181000;HS10;Articles et appareils médicaux des TD 9018 à 9022 - Type 1;Articles et appareils médicaux des TD 9018 à 9022 - Type 1;15.0;;;;;
9990182000;HS10;Articles et appareils médicaux des TD 9018 à 9022 - Type 2;Articles et appareils médicaux des TD 9018 à 9022 - Type 2;15.0;;;;;
9990189000;HS10;Articles et appareils médicaux des TD 9018 à 9022 - Autre;Articles et appareils médicaux des TD 9018 à 9022 - Other;15.0;;;;;
999101;HS6;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués;15.0;0.0;0.0;=;=;15.0
9991011000;HS10;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués - Type 1;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués - Type 1;15.0;;;;;
9991012000;HS10;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués - Type 2;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués - Type 2;15.0;;;;;
9991019000;HS10;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués - Autre;Montres bracelet des TD 9101 avec boites en métaux précieux ou en plaqués - Other;15.0;;;;;
999102;HS6;Montres bracelet des TD 9102;Montres bracelet des TD 9102;15.0;0.0;0.0;=;=;15.0
9991021000;HS10;Montres bracelet des TD 9102 - Type 1;Montres bracelet des TD 9102 - Type 1;15.0;;;;;
9991022000;HS10;Montres bracelet des TD 9102 - Type 2;Montres bracelet des TD 9102 - Type 2;15.0;;;;;
9991029000;HS10;Montres bracelet des TD 9102 - Autre;Montres bracelet des TD 9102 - Other;15.0;;;;;
999207;HS6;Instruments de musiques des TD 9202 à 9207;Instruments de musiques des TD 9202 à 9207;15.0;0.0;0.0;=;=;15.0
9992071000;HS10;Instruments de musiques des TD 9202 à 9207 - Type 1;Instruments de musiques des TD 9202 à 9207 - Type 1;15.0;;;;;
9992072000;HS10;Instruments de musiques des TD 9202 à 9207 - Type 2;Instruments de musiques des TD 9202 à 9207 - Type 2;15.0;;;;;
9992079000;HS10;Instruments de musiques des TD 9202 à 9207 - Autre;Instruments de musiques des TD 9202 à 9207 - Other;15.0;;;;;
999503;HS6;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000;15.0;0.0;0.0;=;=;15.0
9995031000;HS10;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000 - Type 1;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000 - Type 1;15.0;;;;;
9995032000;HS10;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000 - Type 2;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000 - Type 2;15.0;;;;;
9995039000;HS10;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000 - Autre;Jeux vidéo et autres jouets et articles pour fêtes des TD 9503 à 9505 à l'exclusion des consoles de jeux du 95045000 - Other;15.0;;;;;
999504;HS6;Consoles de jeux vidéo;Consoles de jeux vidéo;15.0;0.0;0.0;=;=;15.0
9995041000;HS10;Consoles de jeux vidéo - Type 1;Consoles de jeux vidéo - Type 1;15.0;;;;;
9995042000;HS10;Consoles de jeux vidéo - Type 2;Consoles de jeux vidéo - Type 2;15.0;;;;;
9995049000;HS10;Consoles de jeux vidéo - Autre;Consoles de jeux vidéo - Other;15.0;;;;;
999506;HS6;Articles pour le sport et la pêches des TD 9506 et 9507;Articles pour le sport et la pêches des TD 9506 et 9507;15.0;0.0;0.0;=;=;15.0
9995061000;HS10;Articles pour le sport et la pêches des TD 9506 et 9507 - Type 1;Articles pour le sport et la pêches des TD 9506 et 9507 - Type 1;15.0;;;;;
9995062000;HS10;Articles pour le sport et la pêches des TD 9506 et 9507 - Type 2;Articles pour le sport et la pêches des TD 9506 et 9507 - Type 2;15.0;;;;;
9995069000;HS10;Articles pour le sport et la pêches des TD 9506 et 9507 - Autre;Articles pour le sport et la pêches des TD 9506 et 9507 - Other;15.0;;;;;
999603;HS6;Articles de toilette et d'hygiène (brosse à dents..);Articles de toilette et d'hygiène (brosse à dents..);15.0;0.0;0.0;=;=;15.0
9996031000;HS10;Articles de toilette et d'hygiène (brosse à dents..) - Type 1;Articles de toilette et d'hygiène (brosse à dents..) - Type 1;15.0;;;;;
9996032000;HS10;Articles de toilette et d'hygiène (brosse à dents..) - Type 2;Articles de toilette et d'hygiène (brosse à dents..) - Type 2;15.0;;;;;
9996039000;HS10;Articles de toilette et d'hygiène (brosse à dents..) - Autre;Articles de toilette et d'hygiène (brosse à dents..) - Other;15.0;;;;;
999606;HS6;Articles de mercerie (aiguilles;Articles de mercerie (aiguilles;15.0;0.0;0.0;=;=;15.0
9996061000;HS10;Articles de mercerie (aiguilles - Type 1;Articles de mercerie (aiguilles - Type 1;15.0;;;;;
9996062000;HS10;Articles de mercerie (aiguilles - Type 2;Articles de mercerie (aiguilles - Type 2;15.0;;;;;
9996069000;HS10;Articles de mercerie (aiguilles - Autre;Articles de mercerie (aiguilles - Other;15.0;;;;;
999608;HS6;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués;15.0;0.0;0.0;=;=;15.0
9996081000;HS10;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués - Type 1;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués - Type 1;15.0;;;;;
9996082000;HS10;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués - Type 2;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués - Type 2;15.0;;;;;
9996089000;HS10;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués - Autre;Articles de bureau des TD 9608 à 9612 à l'exclusion des articles en métaux précieux ou en métaux plaqués - Other;15.0;;;;;
999705;HS6;Collections et pièces de collection;Collections et pièces de collection;15.0;0.0;0.0;=;=;15.0
9997051000;HS10;Collections et pièces de collection - Type 1;Collections et pièces de collection - Type 1;15.0;;;;;
9997052000;HS10;Collections et pièces de collection - Type 2;Collections et pièces de collection - Type 2;15.0;;;;;
9997059000;HS10;Collections et pièces de collection - Autre;Collections et pièces de collection - Other;15.0;;;;;
999900;HS6;Autres;Autres;15.0;0.0;0.0;=;=;15.0
9999001000;HS10;Autres - Type 1;Autres - Type 1;15.0;;;;;
9999002000;HS10;Autres - Type 2;Autres - Type 2;15.0;;;;;
9999009000;HS10;Autres - Autre;Autres - Other;15.0;;;;;
999999;HS6;Commodities not specified according to kind;Commodities not specified according to kind;15.0;0.0;0.0;=;=;15.0
9999991000;HS10;Commodities not specified according to kind - Type 1;Commodities not specified according to kind - Type 1;15.0;;;;;
9999992000;HS10;Commodities not specified according to kind - Type 2;Commodities not specified according to kind - Type 2;15.0;;;;;
9999999000;HS10;Commodities not specified according to kind - Autre;Commodities not specified according to kind - Other;15.0;;;;;
