Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;T.V.A_%;Formalites;Total_%
8203102000;HS10;Limes - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8203109000;HS10;Limes - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820320;HS6;Pinces (même coupantes);Tools;;;;;
8203201000;HS10;Pinces (même coupantes) - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8203202000;HS10;Pinces (même coupantes) - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8203209000;HS10;Pinces (même coupantes) - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820330;HS6;Cisailles à métaux et outils similaires;Tools;;;;;
8203301000;HS10;Cisailles à métaux et outils similaires - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8203302000;HS10;Cisailles à métaux et outils similaires - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8203309000;HS10;Cisailles à métaux et outils similaires - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820340;HS6;Coupe-tubes;Tools;;;;;
8203401000;HS10;Coupe-tubes - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8203402000;HS10;Coupe-tubes - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8203409000;HS10;Coupe-tubes - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8204;RANGEE 04;"Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), interchangeable spanner sockets, with or without handles";;;;;;
820411;HS6;A ouverture fixe;Tools;;;;;
8204111000;HS10;A ouverture fixe - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8204112000;HS10;A ouverture fixe - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8204119000;HS10;A ouverture fixe - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820412;HS6;A ouverture variable;Tools;;;;;
8204121000;HS10;A ouverture variable - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8204122000;HS10;A ouverture variable - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8204129000;HS10;A ouverture variable - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820420;HS6;Douilles de serrage interchangeables;Tools;;;;;
8204201000;HS10;Douilles de serrage interchangeables - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8204202000;HS10;Douilles de serrage interchangeables - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8204209000;HS10;Douilles de serrage interchangeables - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8205;RANGEE 05;"Tools, hand; (including glaziers' diamonds) n.e.c.; blow lamps; vices, clamps etc, other than accessories for and parts of, machine-tools or water-jet cutting machines; anvils; portable forges; hand or pedal operated grinding wheels with frameworks";;;;;;
820510;HS6;Outils de perçage;Tools;;;;;
8205101000;HS10;Outils de perçage - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205102000;HS10;Outils de perçage - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205109000;HS10;Outils de perçage - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820520;HS6;Marteaux et masses;Tools;;;;;
8205201000;HS10;Marteaux et masses - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205202000;HS10;Marteaux et masses - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205209000;HS10;Marteaux et masses - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820530;HS6;Rabots;Tools;;;;;
8205301000;HS10;Rabots - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205302000;HS10;Rabots - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205309000;HS10;Rabots - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820540;HS6;Tournevis;Tools;;;;;
8205401000;HS10;Tournevis - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205402000;HS10;Tournevis - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205409000;HS10;Tournevis - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820551;HS6;D'économie domestique;Tools;;;;;
8205511000;HS10;D'économie domestique - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205512000;HS10;D'économie domestique - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205519000;HS10;D'économie domestique - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820559;HS6;Autres;Tools;;;;;
8205591000;HS10;Autres - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205592000;HS10;Autres - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205599000;HS10;Autres - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820560;HS6;Lampes à souder et similaires;Tools;;;;;
8205601000;HS10;Lampes à souder et similaires - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205602000;HS10;Lampes à souder et similaires - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205609000;HS10;Lampes à souder et similaires - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820570;HS6;Etaux;Tools;;;;;
8205701000;HS10;Etaux - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205702000;HS10;Etaux - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205709000;HS10;Etaux - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820590;HS6;Autres;Tools;;;;;
8205901000;HS10;Autres - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8205902000;HS10;Autres - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8205909000;HS10;Autres - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8206;RANGEE 06;"Tools, hand; two or more of heading no. 8202 to 8205, put up in sets for retail sale";;;;;;
820600;HS6;Outils d'au moins deux des n°s 82.02 à 82.05;Tools;;;;;
8206001000;HS10;Outils d'au moins deux des n°s 82.02 à 82.05 - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8206002000;HS10;Outils d'au moins deux des n°s 82.02 à 82.05 - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8206009000;HS10;Outils d'au moins deux des n°s 82.02 à 82.05 - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8207;RANGEE 07;"Tools, interchangeable; for hand tools, whether or not power-operated, or for machine tools (pressing, stamping, punching, drilling etc), including dies for drawing or extruding metal, and rock drilling or earth boring tools";;;;;;
820713;HS6;Avec partie travaillante en cermets;Tools;;;;;
8207131000;HS10;Avec partie travaillante en cermets - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207132000;HS10;Avec partie travaillante en cermets - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207139000;HS10;Avec partie travaillante en cermets - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820719;HS6;Autres;Tools;;;;;
8207191000;HS10;Autres - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207192000;HS10;Autres - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207199000;HS10;Autres - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820720;HS6;Filières pour l'étirage ou le filage (extrusion) des métaux;Tools;;;;;
8207201000;HS10;Filières pour l'étirage ou le filage (extrusion) des métaux - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207202000;HS10;Filières pour l'étirage ou le filage (extrusion) des métaux - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207209000;HS10;Filières pour l'étirage ou le filage (extrusion) des métaux - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820730;HS6;Outils à emboutir;Tools;;;;;
8207301000;HS10;Outils à emboutir - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207302000;HS10;Outils à emboutir - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207309000;HS10;Outils à emboutir - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820740;HS6;Outils à tarauder ou à fileter;Tools;;;;;
8207401000;HS10;Outils à tarauder ou à fileter - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207402000;HS10;Outils à tarauder ou à fileter - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207409000;HS10;Outils à tarauder ou à fileter - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820750;HS6;Outils à percer;Tools;;;;;
8207501000;HS10;Outils à percer - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207502000;HS10;Outils à percer - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207509000;HS10;Outils à percer - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820760;HS6;Outils à aléser ou à brocher;Tools;;;;;
8207601000;HS10;Outils à aléser ou à brocher - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207602000;HS10;Outils à aléser ou à brocher - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207609000;HS10;Outils à aléser ou à brocher - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820770;HS6;Outils à fraiser;Tools;;;;;
8207701000;HS10;Outils à fraiser - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207702000;HS10;Outils à fraiser - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207709000;HS10;Outils à fraiser - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820780;HS6;Outils à tourner;Tools;;;;;
8207801000;HS10;Outils à tourner - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207802000;HS10;Outils à tourner - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207809000;HS10;Outils à tourner - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820790;HS6;Autres outils interchangeables;Tools;;;;;
8207901000;HS10;Autres outils interchangeables - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8207902000;HS10;Autres outils interchangeables - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8207909000;HS10;Autres outils interchangeables - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8208;RANGEE 08;Knives and cutting blades, for machines or for mechanical appliances;;;;;;
820810;HS6;Pour le travail des métaux;Tools;;;;;
8208101000;HS10;Pour le travail des métaux - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8208102000;HS10;Pour le travail des métaux - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8208109000;HS10;Pour le travail des métaux - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820820;HS6;Pour le travail du bois;Tools;;;;;
8208201000;HS10;Pour le travail du bois - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8208202000;HS10;Pour le travail du bois - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8208209000;HS10;Pour le travail du bois - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820830;HS6;Pour appareils de cuisine ou pour machines pour l'industrie alimentaire;Tools;;;;;
8208301000;HS10;Pour appareils de cuisine ou pour machines pour l'industrie alimentaire - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8208302000;HS10;Pour appareils de cuisine ou pour machines pour l'industrie alimentaire - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8208309000;HS10;Pour appareils de cuisine ou pour machines pour l'industrie alimentaire - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820840;HS6;Pour machines agricoles;Tools;;;;;
8208401000;HS10;Pour machines agricoles - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8208402000;HS10;Pour machines agricoles - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8208409000;HS10;Pour machines agricoles - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
820890;HS6;Autres;Tools;;;;;
8208901000;HS10;Autres - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8208902000;HS10;Autres - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8208909000;HS10;Autres - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8209;RANGEE 09;"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets";;;;;;
820900;HS6;Plaquettes;Tools;;;;;
8209001000;HS10;Plaquettes - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8209002000;HS10;Plaquettes - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8209009000;HS10;Plaquettes - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8210;RANGEE 10;"Tools; hand-operated mechanical appliances, weighing 10kg or less, used in the preparation, conditioning or serving of food or drink";;;;;;
821000;HS6;Appareils mécaniques actionnés à la main;Tools;;;;;
8210001000;HS10;Appareils mécaniques actionnés à la main - Type 1;Tools - Type 1;Outillage;25.0;16.0;=;41.0
8210002000;HS10;Appareils mécaniques actionnés à la main - Type 2;Tools - Type 2;Outillage;25.0;16.0;=;41.0
8210009000;HS10;Appareils mécaniques actionnés à la main - Autre;Tools - Other;Outillage;25.0;16.0;=;41.0
8211;RANGEE 11;"Knives; with cutting blades, serrated or not (including pruning knives), other than knives of heading no. 8208, and blades therefore";;;;;;
821110;HS6;Assortiments;Knives;;;;;
8211101000;HS10;Assortiments - Type 1;Knives - Type 1;Outillage;25.0;16.0;=;41.0
8211102000;HS10;Assortiments - Type 2;Knives - Type 2;Outillage;25.0;16.0;=;41.0
8211109000;HS10;Assortiments - Autre;Knives - Other;Outillage;25.0;16.0;=;41.0
821191;HS6;Couteaux de tables à lame fixe;Knives;;;;;
8211911000;HS10;Couteaux de tables à lame fixe - Type 1;Knives - Type 1;Outillage;25.0;16.0;=;41.0
8211912000;HS10;Couteaux de tables à lame fixe - Type 2;Knives - Type 2;Outillage;25.0;16.0;=;41.0
8211919000;HS10;Couteaux de tables à lame fixe - Autre;Knives - Other;Outillage;25.0;16.0;=;41.0
821192;HS6;Autres couteaux à lame fixe;Knives;;;;;
8211921000;HS10;Autres couteaux à lame fixe - Type 1;Knives - Type 1;Outillage;25.0;16.0;=;41.0
8211922000;HS10;Autres couteaux à lame fixe - Type 2;Knives - Type 2;Outillage;25.0;16.0;=;41.0
8211929000;HS10;Autres couteaux à lame fixe - Autre;Knives - Other;Outillage;25.0;16.0;=;41.0
821193;HS6;Couteaux autres qu'à lame fixe;Knives;;;;;
8211931000;HS10;Couteaux autres qu'à lame fixe - Type 1;Knives - Type 1;Outillage;25.0;16.0;=;41.0
8211932000;HS10;Couteaux autres qu'à lame fixe - Type 2;Knives - Type 2;Outillage;25.0;16.0;=;41.0
8211939000;HS10;Couteaux autres qu'à lame fixe - Autre;Knives - Other;Outillage;25.0;16.0;=;41.0
821194;HS6;Lames;Blades;;;;;
8211941000;HS10;Lames - Type 1;Blades - Type 1;Outillage;25.0;16.0;=;41.0
8211942000;HS10;Lames - Type 2;Blades - Type 2;Outillage;25.0;16.0;=;41.0
8211949000;HS10;Lames - Autre;Blades - Other;Outillage;25.0;16.0;=;41.0
821195;HS6;Manches en métaux communs;Knives;;;;;
8211951000;HS10;Manches en métaux communs - Type 1;Knives - Type 1;Outillage;25.0;16.0;=;41.0
8211952000;HS10;Manches en métaux communs - Type 2;Knives - Type 2;Outillage;25.0;16.0;=;41.0
8211959000;HS10;Manches en métaux communs - Autre;Knives - Other;Outillage;25.0;16.0;=;41.0
8212;RANGEE 12;"Razors and razor blades; (including razor blade blanks in strips)";;;;;;
821210;HS6;Rasoirs;Razors;;;;;
8212101000;HS10;Rasoirs - Type 1;Razors - Type 1;Outillage;25.0;16.0;=;41.0
8212102000;HS10;Rasoirs - Type 2;Razors - Type 2;Outillage;25.0;16.0;=;41.0
8212109000;HS10;Rasoirs - Autre;Razors - Other;Outillage;25.0;16.0;=;41.0
821220;HS6;Lames de rasoirs de sûreté;Razors;;;;;
8212201000;HS10;Lames de rasoirs de sûreté - Type 1;Razors - Type 1;Outillage;25.0;16.0;=;41.0
8212202000;HS10;Lames de rasoirs de sûreté - Type 2;Razors - Type 2;Outillage;25.0;16.0;=;41.0
8212209000;HS10;Lames de rasoirs de sûreté - Autre;Razors - Other;Outillage;25.0;16.0;=;41.0
821290;HS6;Autres parties;Razors;;;;;
8212901000;HS10;Autres parties - Type 1;Razors - Type 1;Outillage;25.0;16.0;=;41.0
8212902000;HS10;Autres parties - Type 2;Razors - Type 2;Outillage;25.0;16.0;=;41.0
8212909000;HS10;Autres parties - Autre;Razors - Other;Outillage;25.0;16.0;=;41.0
8213;RANGEE 13;"Scissors; tailors' shears and similar shears, and blades therefore";;;;;;
821300;HS6;Ciseaux à double branches et leurs lames;Scissors;;;;;
8213001000;HS10;Ciseaux à double branches et leurs lames - Type 1;Scissors - Type 1;Outillage;25.0;16.0;=;41.0
8213002000;HS10;Ciseaux à double branches et leurs lames - Type 2;Scissors - Type 2;Outillage;25.0;16.0;=;41.0
8213009000;HS10;Ciseaux à double branches et leurs lames - Autre;Scissors - Other;Outillage;25.0;16.0;=;41.0
8214;RANGEE 14;"Cutlery; other articles, (e.g. hair clippers, butchers' or kitchen cleavers, choppers and mincing knives, paper knives), manicure or pedicure sets and instruments (including nail files)";;;;;;
821410;HS6;Coupe-papier;Cutlery;;;;;
8214101000;HS10;Coupe-papier - Type 1;Cutlery - Type 1;Outillage;25.0;16.0;=;41.0
8214102000;HS10;Coupe-papier - Type 2;Cutlery - Type 2;Outillage;25.0;16.0;=;41.0
8214109000;HS10;Coupe-papier - Autre;Cutlery - Other;Outillage;25.0;16.0;=;41.0
821420;HS6;Outils et assortiments d'outils de manucure ou de pédicure (y compris les limes à ongles);Manicure or pedicure sets and instruments;;;;;
8214201000;HS10;Outils et assortiments d'outils de manucure ou de pédicure (y compris les limes à ongles) - Type 1;Manicure or pedicure sets and instruments - Type 1;Outillage;25.0;16.0;=;41.0
8214202000;HS10;Outils et assortiments d'outils de manucure ou de pédicure (y compris les limes à ongles) - Type 2;Manicure or pedicure sets and instruments - Type 2;Outillage;25.0;16.0;=;41.0
8214209000;HS10;Outils et assortiments d'outils de manucure ou de pédicure (y compris les limes à ongles) - Autre;Manicure or pedicure sets and instruments - Other;Outillage;25.0;16.0;=;41.0
821490;HS6;Autres;Cutlery;;;;;
8214901000;HS10;Autres - Type 1;Cutlery - Type 1;Outillage;25.0;16.0;=;41.0
8214902000;HS10;Autres - Type 2;Cutlery - Type 2;Outillage;25.0;16.0;=;41.0
8214909000;HS10;Autres - Autre;Cutlery - Other;Outillage;25.0;16.0;=;41.0
8215;RANGEE 15;"Cutlery; spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar kitchen or tableware";;;;;;
821510;HS6;Assortiments contenant au moins un objet argenté;Cutlery;;;;;
8215101000;HS10;Assortiments contenant au moins un objet argenté - Type 1;Cutlery - Type 1;Outillage;25.0;16.0;=;41.0
8215102000;HS10;Assortiments contenant au moins un objet argenté - Type 2;Cutlery - Type 2;Outillage;25.0;16.0;=;41.0
8215109000;HS10;Assortiments contenant au moins un objet argenté - Autre;Cutlery - Other;Outillage;25.0;16.0;=;41.0
821520;HS6;Autres assortiments;Cutlery;;;;;
8215201000;HS10;Autres assortiments - Type 1;Cutlery - Type 1;Outillage;25.0;16.0;=;41.0
8215202000;HS10;Autres assortiments - Type 2;Cutlery - Type 2;Outillage;25.0;16.0;=;41.0
8215209000;HS10;Autres assortiments - Autre;Cutlery - Other;Outillage;25.0;16.0;=;41.0
821591;HS6;Argentés;Cutlery;;;;;
8215911000;HS10;Argentés - Type 1;Cutlery - Type 1;Outillage;25.0;16.0;=;41.0
8215912000;HS10;Argentés - Type 2;Cutlery - Type 2;Outillage;25.0;16.0;=;41.0
8215919000;HS10;Argentés - Autre;Cutlery - Other;Outillage;25.0;16.0;=;41.0
821599;HS6;Autres;Cutlery;;;;;
8215991000;HS10;Autres - Type 1;Cutlery - Type 1;Outillage;25.0;16.0;=;41.0
8215992000;HS10;Autres - Type 2;Cutlery - Type 2;Outillage;25.0;16.0;=;41.0
8215999000;HS10;Autres - Autre;Cutlery - Other;Outillage;25.0;16.0;=;41.0
CHAPITRE 83;CHAPITRE;Ouvrages divers en métaux communs;;;;;;
8301;RANGEE 01;"Padlocks and locks (key, combination, electrically operated) of base metal; clasps and frames with clasps incorporating locks, of base metal, keys for any or the foregoing articles, of base metal";;;;;;
830110;HS6;Cadenas;Padlocks;;;;;
8301101000;HS10;Cadenas - Type 1;Padlocks - Type 1;Métallurgie;25.0;16.0;910 Déclaration d'Importation du Produit;41.0
8301102000;HS10;Cadenas - Type 2;Padlocks - Type 2;Métallurgie;25.0;16.0;=;41.0
8301109000;HS10;Cadenas - Autre;Padlocks - Other;Métallurgie;25.0;16.0;=;41.0
830120;HS6;Serrures des types utilisés pour véhicules automobiles;Locks;;;;;
8301201000;HS10;Serrures des types utilisés pour véhicules automobiles - Type 1;Locks - Type 1;Métallurgie;25.0;16.0;=;41.0
8301202000;HS10;Serrures des types utilisés pour véhicules automobiles - Type 2;Locks - Type 2;Métallurgie;25.0;16.0;=;41.0
8301209000;HS10;Serrures des types utilisés pour véhicules automobiles - Autre;Locks - Other;Métallurgie;25.0;16.0;=;41.0
830130;HS6;Serrures des types utilisés pour les meubles;Locks;;;;;
8301301000;HS10;Serrures des types utilisés pour les meubles - Type 1;Locks - Type 1;Métallurgie;25.0;16.0;=;41.0
8301302000;HS10;Serrures des types utilisés pour les meubles - Type 2;Locks - Type 2;Métallurgie;25.0;16.0;=;41.0
8301309000;HS10;Serrures des types utilisés pour les meubles - Autre;Locks - Other;Métallurgie;25.0;16.0;=;41.0
830140;HS6;Autres serrures;verrous;;;;;
8301401000;HS10;Autres serrures - Type 1;verrous - Type 1;Métallurgie;25.0;16.0;=;41.0
8301402000;HS10;Autres serrures - Type 2;verrous - Type 2;Métallurgie;25.0;16.0;=;41.0
